"AIQ","HCI","SD","BF","BFactions","D","EL","AGNT","AGNTconf"
 46.7,  0.4, 18.1, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,500,0.8
 46.7,  1.1, 24.9, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.01,0,64,512,0,1,2,0.0,0
 46.7,  1.1, 25.1, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.02,0,64,512,0,1,2,0.0,0
  4.7,  0.3,  6.2, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.005,4000,64,512,0,1,2,0.0,0
 47.1,  0.4, 22.1, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,250,0.99
 47.2,  0.4, 21.2, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.01,250,0.95
 47.4,  0.4, 21.2, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,250,0.99
 47.4,  0.4, 22.3, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,250,0.99
 47.7,  0.4, 21.1, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.005,250,0.95
 47.7,  0.9, 20.0, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.01,250,64,512,0,1,2,0.0,0
 47.9,  0.4, 21.5, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.001,250,0.95
 47.9,  0.4, 22.6, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,250,0.99
 48.0,  0.4, 22.9, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,250,0.99
  4.8,  0.1,  6.6, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,4000,0.99
  4.8,  0.3,  7.1, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.001,4000,64,512,0,1,2,0.0,0
 48.1,  0.9, 21.0, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.005,250,64,512,0,1,2,0.0,0
 48.2,  0.4, 21.5, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,250,0.99
 48.6,  0.9, 19.7, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.001,250,64,512,0,1,2,1.0,200,0.0,0
 48.6,  0.9, 20.8, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.001,250,64,512,0,1,2,0.0,0
 48.9,  0.9, 19.5, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,250,64,512,0,1,2,1.0,200,0.0,0
  4.9,  0.1,  6.7, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.005,4000,0.95
 49.4,  1.1, 24.6, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,0,64,512,0,1,2,1.0,200,0.0,0
 49.8,  0.9, 19.4, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.005,250,64,512,0,1,2,1.0,200,0.0,0
  5.0,  0.1,  6.2, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,4000,0.99
  5.0,  0.1,  6.3, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,4000,0.99
  5.0,  0.1,  6.9, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.01,4000,0.95
 50.5,  0.4, 20.6, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,250,0.95
 50.7,  0.4, 21.5, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,250,0.95
 51.7,  0.4, 19.9, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,250,0.95
  5.2,  0.1,  6.3, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,4000,0.95
